product_id,product_name,brand,type,price,avg_star,num_sold_time
1662,Gel rửa mặt martiderm essentials micellar cleansing gel 200ml,Martiderm,no_type,550000.0,5.0,50
1663,Sữa Rửa Mặt Compliment Salicylic Hàng Nga Hỗ Trợ Làm Mờ Thâm Mụn 200ml,Compliment,no_type,112500.0,5.0,345
1664,Sữa rửa mặt Cetaphil Gentle Skin Cleanser cho da nhạy cảm và lành tính 500ml,Cetaphil,dạng lỏng,409000.0,4.9,707
1665,Sữa rửa mặt chiết xuất từ hoa sen MAMONDE Lotus Micro Deep Cleansing Foam,no_brand,no_type,135000.0,5.0,71
1666,"200ML Sữa rửa mặt NO PROBLEM Compliment chứa Salicylic Acid, Tea Tree",no_brand,no_type,109000.0,4.9,1100
1667,CHÍNH HÃNG Sửa rửa mặt da dầu mụn BaBe Stop AKN,no_brand,no_type,215500.0,5.0,11
1668,"Sữa rửa mặt tạo bọt giàu độ ẩm, dịu nhẹ Klairs Rich Moist Foaming Cleanser 100ml",Klairs,no_type,324000.0,4.9,137
1669,Sữa rửa mặt Krave Matcha Hydrating 120ml,KRAVEBEAUTY,dạng kem,469000.0,5.0,808
1670,[Mẫu test] Sữa rửa mặt dạng gel làm sạch tăng đề kháng da SVR SEBIACLEAR GEL MOUSSANT,no_brand,no_type,22000.0,4.8,15
1671,Sữa rửa mặt Cerave Foaming Facial Cleanser 473ml( hàng Mỹ),CeraVe,no_type,375000.0,5.0,277
1672,Sữa rửa mặt trà xanh 150ml Mẫu Mới,no_brand,no_type,21000.0,4.8,101
1673,Sữa Rửa Mặt Nghệ Mật Ong Collagen X3 Đông Anh 100ml [Hàng Công Ty] Ngừa Mụn - Se Khít Lỗ Chân Lông - Sạch Da,Đông Anh,no_type,86000.0,4.9,56
1674,Sữa Rửa Mặt Vitamin E Thái Lan 190g,no_brand,no_type,24999.0,5.0,909
1675,Sữa rửa mặt cho da dầu mụn SVR Gel moussant,no_brand,no_type,284000.0,4.9,141
1676,Sữa rửa mặt cho da mụn Sữa rửa mặt hàn quốc 120g làm trắng dưỡng ẩm kiểm soát dầu mụn Làm sạch sâu da,no_brand,dạng kem,235000.0,5.0,25
1677,Sữa rửa mặt trà xanh trắng da ngừa mụn Dabo Green Tea Foam Cleanser Hàn Quốc 180ml,DABO,dạng kem,95000.0,4.8,123
1678,[Mẫu Mới 2022] Sữa rửa mặt chiết xuất trà xanh Innisfree,Innisfree,no_type,153500.0,4.9,704
1679,SỮA RỬA MẶT GẠO THÁI LAN CIVIC RICE MILK 180ML_ MUA 6 CHAI TẶNG 1 BÁNH XÀ PHÒNG THÁI LAN,no_brand,no_type,25000.0,5.0,27
1680,Sữa Rửa Mặt Cosrx Low pH Good Morning Gel Cleanser Hàn Quốc 150ml [Chính Hãng] [Mẫu Mới],COSRX,bột,119000.0,4.9,195
1681,Sữa rửa mặt bơ Thái Lan 200ML-HÀNG CHÍNH HÃNG CS01,no_brand,dạng kem,35000.0,5.0,310
1682,Decumar Clean Gel rửa mặt ngăn ngừa mụn 50gr,Decumar,no_type,64500.0,4.9,799
1683,Sữa rửa mặt Vedette Than Hoạt Tính 100ml (TPMA284),Védette,dạng kem,79000.0,5.0,809
1684,[MẪU MỚI] Sữa rửa mặt Pond's White Beauty trắng hồng rạng rỡ 100g,Pond’s,dạng kem,55000.0,5.0,18
1685,Sữa rửa mặt Làm sạch sâu - Cấp nước - Dưỡng ẩm sâu Images Milk Hydrating Cleanser 120ml,no_brand,no_type,29750.0,4.8,65
1686,"Sữa rửa mặt La Roche - Posay Effaclar 50ml - 400ml cho da dầu, mụn, nhạy cảm.",La Roche-Posay,no_type,220000.0,4.9,281
1687,"Sữa Rửa Mặt Bạc Hà Kiềm Dầu Drlacir dr lacir ,chai 150ml,Phù hợp với da dầu,da mụn, kiểm soát dầu nhờn",DR.LACIR,dạng kem,120000.0,4.6,121
1688,Kem rửa mặt sáng da - mờ sẹo & vết thâm Acnes Vitamin Cleanser 50g,Acnes,no_type,32000.0,5.0,23
1689,Sữa rửa mặt Esunvy,no_brand,no_type,49000.0,5.0,103
1690,Sữa rửa mặt 3W Clinic chính hãng Hàn quốc 100ml ( mẫu mới),3W CLINIC,dạng sánh,25000.0,4.9,4100
1691,Sữa rửa mặt Kone' Thái Lan chuẩn [Chính Hãng],no_brand,no_type,17500.0,4.9,464
1692,Sữa rửa mặt trà xanh (inisfree mãu mới).,no_brand,dạng kem,23000.0,4.8,12
1693,[120mL] SỮA RỬA MẶT QUATID PHÙ HỢP DA DẦU MỤN,no_brand,dạng sánh,100000.0,5.0,327
1694,(Mẫu Mới) Sữa Rửa Mặt Chiết Xuất Từ Trà Xanh INNISFREE Green Tea Hydrating Amino Acid Cleansing Foam - 150ml,Innisfree,dạng kem,179000.0,5.0,473
1695,Sữa rửa mặt dưỡng trắng Acnes Pure White Cleanser,Acnes,dạng kem,65000.0,5.0,722
1696,Sữa Rửa Mặt Hazeline Tuýp 50g/100g,no_brand,no_type,39350.0,5.0,198
1697,"[Có Bill] Sữa Rửa Mặt Ý Dĩ Hatomugi Nhật Bản - Trắng Da, Sạch Sâu, Giảm Mụn",HATOMUGI,dạng lỏng,67000.0,5.0,25
1698,Sữa rửa mặt Ý Dĩ Hatomugi Naturie Nhật Bản,HATOMUGI,dạng kem,47000.0,4.7,42
1699,SỮA RỬA MẶT GẠO BROWN RICE FOAM CLEANSING 3W CILINIC HÀN QUỐC 100ML,3W CLINIC,no_type,35000.0,5.0,994
1700,"Gel rửa mặt Compliment No Problem giảm viêm, mụn 200ml",no_brand,no_type,95000.0,5.0,293
1701,Sữa Rửa Mặt Sulwhasoo Gentle Cleansing Foam 200ml Dịu Nhẹ Phù Hợp Với Mọi Loại Da,Sulwhasoo,no_type,459000.0,5.0,47
1702,Sữa Rửa Mặt Call Me Cleanser,no_brand,dạng gel,239000.0,5.0,175
1703,[Hàng Mỹ] Sữa rửa mặt Olay Regenerist /Luminous /Total Effects Face Cleanser (150ml),Olay,no_type,174500.0,4.8,253
1704,Sữa rửa mặt rau củ💖FREESHIP💖Sữa rửa mặt thải độc Super Vegitoks Cleanser 300ml,no_brand,dạng sánh,173000.0,4.9,259
1705,Chai đựng sữa rửa mặt tạo bọt có đầu mát xa (100ml),no_brand,no_type,21500.0,4.8,335
1706,Combo 2 Sữa rửa mặt chiết xuất Than Hoạt Tính 3W Clinic Hàn Quốc trắng da sạch sâu & ngừa mụn 100ml x2 Lọ,3W CLINIC,dạng kem,90000.0,4.9,31
1707,Sữa rửa mặt Collagen Senka Perfect Whip Collagen In 120G ngăn ngừa lão hóa giảm nếp nhăn,SENKA,no_type,88000.0,4.9,273
1708,Sữa rửa mặt TFS Herb Day 365 Cleansing Foam The Face Shop 170ml,The Faceshop,no_type,84000.0,5.0,152
1709,[DATE MỚI-CHÍNH HÃNG]Sữa rửa mặt trắng sáng da NEOTONE GEL ISIS PHARMA dành cho da nhạy cảm và da thường,ISISPHARMA,no_type,272499.5,5.0,239
1710,[15 - 27.12 - Giảm sốc] Sữa rửa mặt kèm tẩy trang 2in1 Naive Nhật bản chiết xuất trà xanh 200g,naive,no_type,145000.0,4.6,70
1711,Tuýp sữa rửa mặt CNP Laboratory,CNP Laboratory,dạng kem,59000.0,5.0,119
1712,Sữa rửa mặt Cetaphil Gentle Skin Cleanser [Chính Hãng],Cetaphil,dạng sánh,221500.0,5.0,60
1713,Sữa Rửa Mặt Mamonde Các Loại Da,no_brand,no_type,80000.0,5.0,17
1714,🌲Gel rửa mặt Simple Kind to Skin Refreshing Facial Wash size mini (Bill UK),simple,no_type,90000.0,5.0,10
1715,[chính hãng]Sữa rửa mặt hoa quả thải độc(200-300ml),BYVIBES WONDER BATH,no_type,190000.0,5.0,110
1716,Các loại mẫu thử của Cerave,CeraVe,dạng kem,20000.0,5.0,205
1717,"[Mã BMLT30 giảm đến 30K đơn 299K] Sữa rửa mặt Dermarium Good Night Cleanser dạng gel, chứa than hoạt tính 140ml",Dermarium,dạng sánh,150000.0,5.0,52
1718,SỮA RỮA MẶT LÁRE 3 IN 1,Thanh Dược,dạng lỏng,260000.0,5.0,60
1719,"Sữa Rửa Mặt Dạng Gel Làm Dịu Da Chiết Xuất Xương Rồng Huxley Secret Of Sahara Cleansing Gel ; Be Clean, Be Moist 200ml",Huxley (헉슬리),no_type,295000.0,5.0,24
1720,"[COMBO SIMPLE] Bộ 3 Nước Tẩy Trang, Sữa Rửa Mặt, Toner Simple (Hàng chính hãng)",simple,dạng lỏng,80000.0,4.9,59
1721,Sữa Rửa Mặt Biore Sạch Nhờn & Lỗ Chân Lông Nhỏ Mịn 100g,Bioré,no_type,55000.0,5.0,151
1722,Sữa rửa mặt sữa chua olic-Sữa rửa mặt olic trắng da,Olic,dạng lỏng,50000.0,5.0,230
1723,Sữa rửa mặt bơ Thái lan,no_brand,no_type,38000.0,5.0,169
1724,Sữa rửa mặt cho da dầu Start36 sữa rửa mặt Dr Lacir giảm bóng dầu làm sạch sâu ngăn ngừa mụn sáng da 150ml,no_brand,no_type,215000.0,5.0,3600
1725,Sữa rửa mặt HIH Cleaner bọt mịn cực sạch,no_brand,no_type,24920.0,5.0,384
1726,"Sữa rửa mặt Bielenda Dr Medica Anti-acne Dermatological Cleansing Emulsion giảm mụn, làm sạch sâu mà vẫn êm dịu",Bielenda,dạng lỏng,225000.0,5.0,730
1727,Sữa rửa mặt Perfect Whip Nội Địa Nhật,no_brand,no_type,33500.0,4.7,1000
1728,Sữa Rửa Mặt Cosrx Low PH Good Morning Gel Cleanser,COSRX,no_type,139000.0,5.0,1200
1729,SỮA RỬA MẶT PERFECT WHIP /  WHITE CLAY / COLLAGEN IN CLEANSER SENKA — Nhật bản,no_brand,no_type,81000.0,4.9,155
1730,Sữa rửa mặt nhau thai cừu,no_brand,no_type,25000.0,4.9,138
1731,Sữa rửa mặt collagen nature beauty skin,no_brand,no_type,127000.0,4.8,109
1732,Sữa rửa mặt trà xanh mới,no_brand,no_type,22500.0,4.9,189
1733,Sữa Rửa Mặt Collagen X3 Đông Anh chính hãng 100ml,Đông Anh,dạng lỏng,49000.0,5.0,29
1734,Sữa rửa mặt dịu nhẹ cho da nhạy cảm Lamer Dr Lacir,no_brand,no_type,68994.5,4.9,720
1735,Sữa Rửa Mặt SVR Sebiaclear Gel Moussant 400ml,SVR,no_type,301000.0,5.0,372
1736,Sữa Rửa Mặt Huxley Dạng Gel,Huxley (헉슬리),no_type,264000.0,5.0,2100
1737,Sữa rửa mặt Acnevir Santafa Face wash gel (tuýp 100g) dành cho da mụn,no_brand,dạng kem,72000.0,5.0,308
1738,Sữa Rửa Mặt Rau Củ BYVIBES WONDER BATH Super Vegitoks Cleanser 300ml,BYVIBES WONDER BATH,no_type,240000.0,4.9,165
1739,Sữa Rửa Mặt Olay Tạo Bọt Hỗ Trợ Cải Thiện Lão Hoá Da 100g Total Effects 7 In 1 Foaming Cleanser,Olay,dạng kem,120000.0,5.0,150
1740,Sữa rửa mặt tẩy tế bào chết ST.Ives Mỹ 170ml,no_brand,no_type,77500.0,4.7,28
1741,✅[Mẫu Mới] Sữa Rửa Mặt SVR Cho Da Dầu Mụn - SVR Sebiaclear Gel Moussant 55ml-200ml-400ml,no_brand,dạng gel,277500.0,5.0,14
1742,SỮA RỬA MẶT SENKA PERFECT WHIP NHẬT BẢN,no_brand,no_type,139500.0,4.8,57
1743,Sữa Rửa Mặt Dạng Gel Dịu Nhẹ Simple Refreshing Facial Wash 150ml,simple,no_type,105000.0,4.9,254
1744,Hàng Chính Hãng - Sữa Rửa Mặt Trắng Da Sạch Nhờn Xóa Mụn Benew Hàn quốc (100ml / Hộp ),Benew,no_type,54000.0,4.9,661
1745,"Combo 3 Sữa Rửa Mặt Đất Sét, Sữa Rửa Mặt Rosette Cleansing Paste Nhật Bản",no_brand,dạng kem,20400.0,5.0,17
1746,Sữa rửa mặt Lanci Whitening Deep Clean 100ml,LANCI,dạng kem,254000.0,5.0,522
1747,Sữa rửa mặt hari store Sữa rửa mặt bạc hà kiềm dầu Lacir cleanser giảm bóng dầu làm sạch sâu Dr lacir 150ml chính hãng,no_brand,dạng lỏng,205000.0,5.0,4000
1748,Sữa rửa mặt Hemia chính hãng💎Sạch sâu💎kiềm dầu,Hemia,dạng xịt,180000.0,5.0,22
1749,SỮA RỬA MẶT TRÀ XANH 3W CLINIC,no_brand,no_type,24000.0,5.0,10
1750,Sữa Rửa Mặt Pond sạch sâu 100g Thái Lan,Pond’s,no_type,53000.0,5.0,36
1751,"[Hàng mới về] Sữa rửa mặt HERA Melasolv Program tạo bọt làm sạch sâu 50g (hạt cellulose + kế sữa)
",HERA,no_type,79694.0,5.0,11
1752,Sữa rửa mặt Hadalabo bấm bọt,no_brand,no_type,101000.0,5.0,360
1753,Sữa Rửa Mặt Dịu Nhẹ BETA MILD GEL CLEANSER - 150ml,no_brand,no_type,360000.0,4.9,193
1754,Sữa rửa mặt GAMAPHIL cho da mụn và da nhạy cảm,Gammaphil,dạng lỏng,115000.0,4.9,175
1755,Sữa rửa mặt Medik8 Surface Radiance Cleanse dùng thử và fullsize,Medik8,dạng sánh,681500.0,4.9,110
1756,Sữa rửa mặt The Face Shop Herb Day/ Herbday 365 Chanh/Nha đam 170ml,The Faceshop,no_type,74000.0,5.0,28
1757,Bọt rửa mặt Dove tinh chất Serum cấp ẩm cho da mềm mượt 160ml,Dove,no_type,59000.0,5.0,92
1758,Sữa Rửa Mặt Kiềm Dầu Dermacos balan 150ml,no_brand,no_type,189000.0,4.9,472
1759,Sữa Rửa Mặt 3W Clinic Foam Cleansing 100ml - 6 Loại Srm Collagen Trà Xanh ... Dưỡng Ẩm Dưỡng Trắng Da Hàn Quốc NPP Dezy,3W CLINIC,no_type,26000.0,5.0,455
1760,Sữa Rửa Mặt whoo Dưỡng Ẩm Làm Trắng Da 180ml,no_brand,dạng sánh,180000.0,1.0,14
1761,Sữa Rửa Mặt Làm Sáng Da Pond's hồng (100g),no_brand,no_type,45500.0,4.7,36
1762,Sữa rửa mặt Kose trắng da tuýp lớn - 120g,KOSÉ,no_type,210000.0,5.0,390
1763,SỮA RỬA MẶT LÀM SẠCH SÂU FLOSLEK ANTI ACNE FACE CLEANSING GEL 200ML,Floslek,no_type,209000.0,4.9,239
1764,Sữa rửa mặt A-derma Gel Moussant Purifiant Phys-Ac (sữa rửa mặt Aderma),A-DERMA,no_type,335000.0,4.7,9
1765,Gel rửa mặt cho da dầu mụn - martiderm acniover purifying gel (200ml),Martiderm,gel,545000.0,5.0,60
1766,"Sữa Rửa Mặt Tràm Trà Sạch Sâu, Kiềm Dầu Derladie Herbal Extract Care Deep Cleansing Foam 150ml",DERLADIE,no_type,114000.0,5.0,1100
1767,"Sữa Rửa Mặt Dưỡng Ẩm, Sáng Da Dạng Gel chiết xuất từ lá hoa anh đào Innisfree Jeju Cherry Blossom Jam Cleanser 150g",Innisfree,no_type,179000.0,5.0,45
1768,"Sữa rửa mặt nghệ Hưng Yên Cocoon 310ml, sữa rửa mặt thuần chay sáng mịn da, mờ thâm mụn- HUNOXA",cocoon,dạng sánh,220500.0,4.9,65
1769,Sữa rửa mặt 3W Clinic Cleansing Foam Trà xanh / Gạo / Collagen / Hoa hồng / Than hoạt tính / Vitamin C 100ml,3W CLINIC,no_type,39500.0,5.0,100
1770,Dung dịch và sữa rửa mặt Hada Labo mini 20ml,Hada Labo,dạng kem,7600.0,5.0,306
1771,"Sữa Rửa Mặt Cerave Renewing SA Cleanser Cho Da Thường, Da Mụn 236ml - Duduhouse",CeraVe,no_type,229000.0,5.0,117
1772,Sữa rửa mặt Skin1004 Madagascar Centella Ampoule Foam,SKIN1004,no_type,244000.0,5.0,1800
1773,"Sữa rửa mặt ngừa mụn, dưỡng ẩm & làm sáng da Hatomugi 130g (màu xanh)",no_brand,no_type,47000.0,4.9,134
1774,Sữa Rửa Mặt Dưỡng Ẩm Sâu Kiềm Dầu Hỗ trợ giảm mụn 60g GYLMZ937,no_brand,no_type,11000.0,4.7,105
1775,Xà Bông Việt Lào,AFFINAGE,xà bông,80000.0,5.0,19
1776,Sữa rửa mặt diếp cá Goodal Houttuynia Cordata Calming Ph Balancing Foam 150ml,goodal,dạng kem,244800.0,5.0,66
1777,Sữa rửa mặt collagen X3 nghệ mật ong chính hãng Cty Đông Anh,Đông Anh,dạng sánh,75000.0,5.0,380
1778,Sữa rửa mặt Hatomugi Naturie hạt ý dĩ 130g 170g Nhật Bản,HATOMUGI,no_type,49500.0,4.9,366
1779,Sữa rửa mặt nhau thai nhật hồng,no_brand,no_type,22542.0,4.9,591
1780,SỮA RỬA MẶT CHỐNG LÃO HÓA POND ĐỎ THÁI LAN,no_brand,no_type,73000.0,5.0,142
1781,Sữa Rửa Mặt Giúp Làm Sạch Sâu Dành Cho Da Thường Và Da Khô Cerave Developed With Dermatologists Hydrating Cleanser,CeraVe,no_type,352000.0,4.9,265
1782,[HCM]Sữa rửa mặt nghệ Miss white 100ml,no_brand,no_type,34000.0,4.8,241
1783,Sữa rữa mặt dịu nhẹ COSRX pH Good Morning Gel Cleanser,COSRX,no_type,130000.0,5.0,1800
1784,Sữa rửa mặt trà xanh 3W,no_brand,no_type,19980.0,5.0,271
1785,SỮA RỬA MẶT ĐÔNG Y GIA TRUYỀN 100ML,no_brand,dạng kem,46000.0,4.9,100
1786,Sữa rửa mặt bạc hà kiềm dầu Lamer Dr Lacir chính hãng,no_brand,no_type,68994.5,5.0,585
1787,Sữa Rửa Mặt SKIN1004 Madagascar Centella Ampoule Foam 125ml,SKIN1004,no_type,244000.0,4.9,567
1788,[MẪU MỚI 2021] Sữa rửa mặt Shiseido Senka Perfect Whip 120g,SENKA,no_type,59000.0,4.8,667
1789,Sữa rửa mặt Innisfree Green Tea Foam Cleanser 🌸 Freeship 🌸 sữa rửa mặt Không Gây Khô Da 150ml,Innisfree,no_type,220000.0,4.7,320
1790,Sữa rửa mặt The Face Shop Herb Day 365,no_brand,no_type,60000.0,5.0,31
1791,Sữa Rửa Mặt RNW Tạo Bọt Dịu Nhẹ Kiểm Soát Dầu Độ PH Chuẩn Không Gây Khô Căng Da 200g,RNW,no_type,220000.0,5.0,43
1792,Sữa rửa mặt Sắc Ngọc Khang 100g,no_brand,dạng sánh,36000.0,5.0,240
1793,Simple Sữa Rửa Mặt Cho Da Nhạy Cảm - Sữa rửa mặt Simple Refreshing Facial Wash 150ml,simple,dạng lỏng,110000.0,5.0,1100
1794,Sữa Rửa Mặt Lành Tính Innisfree.,no_brand,no_type,28500.0,4.7,146
1795,Sữa rửa mặt Pond đất sét 40 gr,Pond’s,no_type,14999.0,4.6,64
1796,Sữa rửa mặt pond tone up nâng tông - Sữa rửa mặt Pond's nâng tông tone up,Pond’s,no_type,14999.0,4.6,195
1797,Sữa rửa mặt Hada Labo 80g,Hada Labo,no_type,60000.0,5.0,44
1798,Sữa rửa mặt CETAPHIL Gentle Skin Cleanser,Cetaphil,no_type,302500.0,4.9,454
1799,Sữa rửa mặt tẩy trang làm sáng da Reihaku Hatomugi (Kumano Yushi) 130g - Hachi Hachi Japan Shop,KUMANO,no_type,47000.0,5.0,98
1800,"Sữa Rửa Mặt Shikioriori Soy Milk Facial Foam Chiết Xuất Từ Đậu Nành Dưỡng Ẩm, Căng Da, Mịn Màng Nhật Bản 200g",no_brand,no_type,69000.0,5.0,725
1801,[Chính hãng] Sữa Rửa Mặt Trà Xanh Innisfree Green Tea Foam Cleanser 150ml,Innisfree,no_type,175000.0,5.0,25
1802,[Mã BMLT30 giảm đến 30K đơn 299K] Kem Rửa Mặt Cho Da Mụn Và Nhạy Cảm Hada Labo Acne Care 80g,Hada Labo,dạng kem,79000.0,5.0,24
1803,Sữa rửa mặt OHUI hồng Miracle Moisture Cleansing Foam tách set,O HUI,dạng kem,172500.0,5.0,61
1804,Combo 2 Sữa rửa mặt trà xanh 3W CLINIC Hàn Quốc chiết xuất từ trà xanh giúp sạch khuẩn trắng da giảm dầu mụn 100mlx2 Lọ,3W CLINIC,dạng kem,95000.0,4.9,119
1805,Kem rửa mặt dưỡng ẩm tối ưu Hada Labo Advanced Nourish Cleanser 80g,Hada Labo,dạng kem,75000.0,5.0,740
1806,combo 5 tuýp kem rửa mặt dưỡng trắng Hadalabo Perfect White 25g tương đương 125g,Hada Labo,no_type,35989.0,4.9,53
1807,"[XẢ KHO KHỦNG] Sữa rữa mặt đông y hoàng cung làm sạch, dưỡng da 40ML",The history of whoo,no_type,62000.0,4.9,1200
1808,Sữa rửa mặt đậu nành Fresh Soy Face Cleanser,no_brand,dạng sánh,69000.0,5.0,149
1809,Sữa Rửa Mặt The Face.Shop Herb Day 365 Cleansing Foam Mung Beans 170ml Mẫu mới,no_brand,no_type,119500.0,5.0,55
1810,SỮA RỬA MẶT HỒNG SÂM HONG CLEANSING& Hong Water Sun Cream( hàng nội địa Hàn 100%),HONGIKSKIN,dạng kem,239000.0,5.0,124
1811,Sữa Rửa Mặt Neutrogena Làm Sạch & Kiểm Soát Nhờn Deep Clean Foaming Cleanser Hasaki Sản phẩm chính hãng,Neutrogena,no_type,150000.0,5.0,320
1812,Sữa Rửa Mặt Hatomugi Naturie Cleansing Foam Hạt Ý Dĩ Nhật Bản Làm Trắng Da 130g - MEZI STORE,HATOMUGI,dạng kem,54000.0,5.0,73
1813,Combo hoàn hảo dành cho da mặt sữa rửa mặt bơ+ hộp kem bơ cấy trắng nano olic chính hang,no_brand,dạng lỏng,99000.0,4.8,101
1814,Sữa rửa mặt SVR Sebiaclear Gel Moussant không xà phòng lành tính cho da dầu mụn nhạy cảm 400ml,SVR,dạng sánh,280500.0,5.0,238
1815,Sữa rửa mặt Rosette Cleasing Paste 120g (đủ màu),Rosette,no_type,112000.0,4.9,890
1816,"Gel rửa mặt Compliment No Problem giảm viêm, mụn",no_brand,no_type,125000.0,5.0,1800
1817,"[Chính hãng] Sữa rửa mặt tạo bọt The Elise Velvet, Lindsay 500ml",no_brand,no_type,475000.0,5.0,168
1818,[100% CHÍNH HÃNG] SỮA RỬA MẶT HADA LABO GOKUJYUN HATOMUGI HYALURONIC ACID BUBBLE FACE WASH,no_brand,no_type,94000.0,4.9,265
1819,"Sữa rửa mặt Carave 236ml dành cho da thường,  da khô , PH 5,5 phù hợp nhất cho da",no_brand,no_type,63000.0,5.0,18
1820,[Chuẩn Nhật] Sữa rửa mặt Kose Softymo 220g nội địa Nhật,KOSÉ,no_type,83000.0,5.0,26
1821,Sữa Rửa Mặt Estée Lauder Nutritious Radiant Vitality 125ml,no_brand,dạng kem,427500.0,5.0,50
1822,"Sữa rửa mặt Innisfee trà xanh, táo xanh, olive, tro núi lửa, bija",Innisfree,khác,160000.0,4.9,201
1823,DERMARIUM GOOD NIGHT CLEANSER 140ml Gel Rửa Mặt Than Hoạt Tính,no_brand,no_type,415000.0,5.0,451
1824,Sửa rửa mặt Murad Clarifying Cleanser 15ml,no_brand,khác,272000.0,4.9,100
1825,Sữa rửa mặt Simple Refreshing Facial Wash Gel 150ml,no_brand,no_type,59000.0,4.8,170
1826,Sữa rửa mặt SVR cho da dầu mụn - SVR sebiaclear gel moussant 200ML - 400ML,SVR,no_type,275000.0,5.0,8
1827,Sữa rửa mặt dịu nhẹ làm sạch bán chạy nhất cho mọi loại da Dermalogica Special Cleansing Gel,dermalogica,no_type,1233500.0,5.0,27
1828,SỮA RỬA MẶT ROUNDLAB,ROUND LAB,no_type,185000.0,5.0,4
1829,"Kem rửa mặt bơ shea và dầu gạo làm sạch sâu, dịu nhẹ, mỹ phẩm handmade",no_brand,no_type,125000.0,4.8,31
1830,xà bông cam rửa mặt ngăn mụn trắng da Thái Lan,no_brand,rắn,9000.0,5.0,49
1831,Sữa rửa mặt Ý Dĩ Hatomugi dưỡng ẩm Moisturizing & Facial Washing 130g &170g,HATOMUGI,no_type,46000.0,5.0,78
1832,Sữa Rửa Mặt Chiết Xuất Từ Trà Xanh Innisfree Green Tea Foam Cleanser 150ml,Innisfree,no_type,195000.0,5.0,378
1833,Sữa rửa mặt đầu massage Amino Acid YANFU Dịu Nhẹ Chăm Sóc Da Làm Sạch Sâu,no_brand,no_type,55000.0,4.3,6
1834,"Sữa rửa mặt mini dịu nhẹ Phoenix Pharma, sữa rửa mặt cho da nhạy cảm trắng da, làm sạch và loại bỏ bụi bẩn 20gr",no_brand,dạng gel,39000.0,4.9,2400
1835,Sữa Rửa Mặt Hazeline 50g/100g,HAZELINE,no_type,38000.0,5.0,8
1836,SỮA RỬA MẶT LADEVAN (Trắng da - Ngăn ngừa mụn),LADEVAN,dạng lỏng,100000.0,5.0,15
1837,Sữa Rửa Mặt Dưỡng Ẩm Sâu Hada Labo Advanced Nourish Hyaluron Cleanser 80g,Hada Labo,no_type,63000.0,4.9,299
1838,"Sữa Rửa Mặt Trà Xanh Giảm Nhờn, Giảm Mụn Dermahan Matcha & Milk Moisturizing Cleansing Foam 150ml",Dermahan,no_type,85000.0,4.8,237
1839,ADAPHIL Sữa rửa mặt và toàn thân cao cấp 125ml,no_brand,no_type,60000.0,5.0,141
1840,Sữa rửa mặt Hadalabo dưỡng ẩm 15 gr,Hada Labo,no_type,7500.0,4.8,234
1841,Sữa Rửa Mặt Ngừa Mụn Hatomugi Acne Care & Facial Washing 130g,HATOMUGI,dạng sữa,54000.0,5.0,131
1842,Sữa rửa mặt tẩy tế bào chết St.Ives - Sữa rửa mặt St.Ives 170g,no_brand,dạng sánh,45000.0,5.0,2
1843,Sữa Rửa Mặt Ý Dĩ Hatomugi Nhật Bản,HATOMUGI,dạng kem,53040.0,5.0,522
1844,✅[CHÍNH HÃNG] Sữa Rửa Mặt Eucerin Cho Da Dầu Mụn- Eucerin Pro ACNE Solution Cleansing Gel 200ml Acne Oil Control Proacne,Eucerin,no_type,326000.0,5.0,40
1845,"Sữa rửa mặt dịu nhẹ cho da nhạy cảm, cho da khô, da thường thương hiệu DR LACIR (Chính",no_brand,no_type,150000.0,4.6,37
1846,"[MẪU MỚI] Sữa Rửa Mặt Cho Da Dầu, Mụn Gel Moussant 400ML",SVR,no_type,335000.0,5.0,111
1847,Sữa rửa mặt Senka Perfect Whip N_Tạo bọt 120g,SENKA,no_type,94050.0,5.0,5300
1848,Sữa rửa mặt sáng trắng da Hatomugi 130g,HATOMUGI,dạng kem,37500.0,5.0,57
1849,"Sữa Rửa Mặt Dành Cho Da Mụn, Xóa Thâm Dưỡng Trắng Da Beauskin Centella Cleansing Foam Hàn quốc Cao Cấp 120ml/ Hộp",BEAUSKIN,no_type,175000.0,5.0,243
1850,[MẪU MỚI 2022] SỮA RỬA MẶT DƯỠNG ẨM DỊU NHẸ MUJI (TUÝP 100GR) - HÀNG NHẬT NỘI ĐỊA,MUJI,khác,117000.0,5.0,136
1851,Sữa Rửa Mặt DR.PEPTI,DR.PEPTI,no_type,129000.0,5.0,173
1852,Sữa Rửa Mặt Dưỡng Ẩm Sâu Đa Năng Laneige 150ML,Laneige,dạng sánh,196500.0,4.2,18
1853,Sữa rửa mặt trà xanh Rohto Shirochasou Nhật Bản 120g,no_brand,no_type,85000.0,5.0,1200
1854,Sữa Rửa Mặt Chiết Xuất Rau Má Bạc hà với PH Dịu Nhẹ Làm Sạch Sâu Da Centella Ampoule Foam,no_brand,dạng kem,26000.0,4.9,336
1855,Sữa Rửa Mặt Ngăn Ngừa Mụn ST.IVES Chiết Xuất Trái Mơ 170g(NEW 2018),no_brand,no_type,79000.0,4.9,341
1856,mini -  Sữa rửa mặt Trà xanh Green Tea Cleansing Foam 15ml,Innisfree,no_type,25000.0,4.9,97
1857,Sữa rửa mặt ngừa mụn Farmona Dermacos Anti Acne Deep Cleansing Gel,Farmona,no_type,292000.0,5.0,177
